Unnamed: 0,key,read_or_not
28647,76561197985682996,0
28648,76561199241196136,0
28649,76561198046460991,0
28650,76561197994349539,0
28651,76561198332934786,0
28652,76561198113459624,0
28653,76561198852425453,0
28654,76561198011069566,0
28655,76561198194729725,0
28656,76561198267036158,0
28657,76561198108875162,0
28658,76561197987976877,0
28659,76561198086767356,0
28660,76561198267936280,0
28661,76561198001350358,0
28662,76561197960793838,0
28663,76561198200049102,0
28664,76561198012698002,0
28665,76561197994025489,0
28666,76561198009917915,0
28667,76561198161513117,1
28668,76561197971707654,0
28669,76561199108465941,0
28670,76561198271702157,0
28671,76561198077304689,0
28672,76561198098227676,0
28673,76561198202114293,0
28674,76561197993504032,0
28675,76561198037000812,0
28676,76561197985433343,0
28677,76561198013507332,0
28678,76561197961016210,0
28679,76561198019650976,0
28680,76561197961556902,1
28681,76561197990870986,0
28682,76561198841043512,0
28683,76561198042305765,0
28684,76561198064222061,0
28685,76561198337526179,0
28686,76561198080818883,0
28687,76561198006386060,0
28688,76561198079066677,0
28689,76561198299310565,0
28690,76561199232210754,0
28691,76561198029362550,0
28692,76561198030615528,0
28693,76561198135733064,0
28694,76561198080122210,0
28695,76561198248054966,0
28696,76561198032544626,0
28697,76561197977124602,0
28698,76561198017387011,0
28699,76561198010675665,0
28700,76561198164912786,0
28701,76561197999786835,0
28702,76561197966538941,0
28703,76561198086511020,1
28704,76561198181141879,0
28705,76561198013547935,1
28706,76561199074285139,0
28707,76561198090103896,0
28708,76561197965801009,0
28709,76561198112461936,0
28710,76561198239697770,0
28711,76561197972544878,0
28712,76561198136978525,1
28713,76561198118015709,0
28714,76561198445673423,0
28715,76561198002454198,0
28716,76561197983782625,0
28717,76561198045852886,0
28718,76561197964726008,0
28719,76561197987921035,0
28720,76561198026632673,0
28721,76561198378671570,0
28722,76561198935349067,0
28723,76561198145021332,0
28724,76561198287333334,0
28725,76561198274644232,0
28726,76561198061095667,0
28727,76561198149932653,0
28728,76561198213799972,0
28729,76561198007110607,0
28730,76561198037718934,0
28731,76561197994588802,0
28732,76561197967805041,0
28733,76561197970206055,0
28734,76561198120731203,0
28735,76561198092262904,0
28736,76561197973936581,0
28737,76561198170373474,0
28738,76561198011505098,0
28739,76561198099397800,0
28740,76561198129743803,0
28741,76561198044254300,0
28742,76561198091950630,1
28743,76561197984626007,0
28744,76561198060595120,0
28745,76561198055488049,0
28746,76561198051627648,0
28747,76561198067990151,0
28748,76561198155651400,0
28749,76561198201121574,0
28750,76561198152488103,0
28751,76561198040384944,0
28752,76561198018558400,0
28753,76561198029111736,0
28754,76561198121095491,0
28755,76561198133992403,0
28756,76561198090832501,0
28757,76561197993555667,0
28758,76561198044920510,0
28759,76561199039787077,0
28760,76561199039482456,0
28761,76561197978496153,1
28762,76561198151806612,1
28763,76561197960548485,0
28764,76561198193837311,0
28765,76561198093946970,0
28766,76561198855100099,0
28767,76561198203850807,0
28768,76561198041872130,0
28769,76561198164965992,0
28770,76561198811194780,0
28771,76561197995598560,0
28772,76561197980526810,1
28773,76561198070767892,0
28774,76561198171814882,0
28775,76561198056858062,0
28776,76561198270295718,0
28777,76561198010867235,0
28778,76561198091197682,0
28779,76561198108920306,0
28780,76561198033122841,0
28781,76561198038273339,0
28782,76561198165537177,0
28783,76561198234918912,0
28784,76561197960803030,0
28785,76561198130047159,0
28786,76561198373471408,0
28787,76561198895489147,0
28788,76561198001179785,0
28789,76561198296097427,0
28790,76561198285697747,0
28791,76561198815096376,0
28792,76561198983250880,0
28793,76561198060784190,0
28794,76561198126041415,0
28795,76561198201649159,0
28796,76561198173976195,0
28797,76561197990863671,0
28798,76561198814331146,0
28799,76561198136012990,0
28800,76561198141417544,0
28801,76561197982555704,0
28802,76561198002174625,0
28803,76561198116770585,0
28804,76561197960359737,0
28805,76561198347954348,0
28806,76561197976247919,0
28807,76561198090166251,0
28808,76561199181517661,0
28809,76561198262739976,0
28810,76561198038847549,0
28811,76561199031411882,0
28812,76561197999564882,0
28813,76561197995823388,0
28814,76561198286441920,0
28815,76561198242261800,0
28816,76561198263836806,0
28817,76561197986656660,0
28818,76561199527283225,0
28819,76561198021712095,0
28820,76561198154365783,0
28821,76561198068296734,0
28822,76561198016326369,0
28823,76561198049714266,1
28824,76561198246513378,0
28825,76561198051030204,0
28826,76561198371929783,0
28827,76561198140984470,0
28828,76561197970755610,0
28829,76561197989373628,0
28830,76561198435654060,0
28831,76561198117700012,0
28832,76561198078943618,0
28833,76561198393883323,0
28834,76561198866661499,0
28835,76561198074737152,0
28836,76561198059791023,0
28837,76561198418768826,0
28838,76561197961540829,0
28839,76561198186515609,0
28840,76561199231249584,0
28841,76561197960357316,1
28842,76561198271119759,0
28843,76561197998201168,0
28844,76561198158040889,0
28845,76561198276937800,0
28846,76561198206238549,0
28847,76561198230935984,0
28848,76561198042445122,0
28849,76561197993139945,0
28850,76561197980351627,0
28851,76561198201716190,0
28852,76561198063946453,1
28853,76561198002560836,0
28854,76561198166436454,0
28855,76561198232667220,0
28856,76561198095967358,0
28857,76561198809988038,0
28858,76561198035666609,0
28859,76561198444324364,0
28860,76561198215625843,0
28861,76561197970564500,0
28862,76561197964001764,0
28863,76561198091533419,0
28864,76561198214287436,1
28865,76561198261621107,0
28866,76561198176644409,0
28867,76561198043329724,0
28868,76561198022732498,0
28869,76561198034185171,0
28870,76561198313180431,0
28871,76561198155874602,0
28872,76561197975964151,0
28873,76561198015278898,0
28874,76561199152644959,0
28875,76561198136958280,0
28876,76561198241841228,0
28877,76561198346944155,0
28878,76561198829939331,0
28879,76561199188732012,0
28880,76561198018604981,0
28881,76561199034495973,0
28882,76561197985120144,0
28883,76561198016548932,0
28884,76561198005288511,0
28885,76561198254571918,0
28886,76561198146402643,0
28887,76561198419234900,0
28888,76561198033162455,0
28889,76561198128994854,0
28890,76561197971469943,0
28891,76561198046287910,0
28892,76561197994398749,0
28893,76561198065015202,0
28894,76561198107574852,0
28895,76561198123442140,0
28896,76561198105060723,0
28897,76561197998093213,0
28898,76561197972251881,0
28899,76561197996192118,0
28900,76561198271931068,0
28901,76561198007675820,0
28902,76561198072382368,0
28903,76561198149468548,0
28904,76561199019001933,0
28905,76561197982518210,0
28906,76561198861778204,0
28907,76561198021905755,0
28908,76561198315849319,0
28909,76561198116605834,0
28910,76561197960521391,0
28911,76561197994319244,1
28912,76561198059181454,1
28913,76561197975720436,0
28914,76561198127862916,0
28915,76561198201517646,0
28916,76561197960372653,0
28917,76561198000330219,1
28918,76561198117256297,0
28919,76561197970968290,0
28920,76561198076697248,0
28921,76561198142114264,0
28922,76561198001389557,0
28923,76561197998381634,0
28924,76561198099736597,0
28925,76561198083699061,0
28926,76561197960270258,0
28927,76561197989250991,0
28928,76561198150886352,0
28929,76561198029647177,0
28930,76561198159149625,0
28931,76561199059681095,0
28932,76561198198926398,0
28933,76561198016859414,0
28934,76561198117661744,0
28935,76561198019422562,0
28936,76561198004363668,0
28937,76561199017971602,0
28938,76561198209949953,0
28939,76561198232172912,0
28940,76561198401427094,0
28941,76561198047698188,1
28942,76561198011278501,0
28943,76561198110581766,0
28944,76561198042767438,0
28945,76561198410387334,0
28946,76561198965810472,0
28947,76561197981611959,0
28948,76561198080367643,1
28949,76561198089537685,0
28950,76561198145328920,0
28951,76561198179670457,0
28952,76561198153314877,0
28953,76561198345830043,0
28954,76561198149949953,0
28955,76561198122768185,0
28956,76561198083878514,0
28957,76561198064988050,0
28958,76561197982975147,0
28959,76561198127217905,0
28960,76561198028675999,0
28961,76561198070647270,0
28962,76561197979698397,0
28963,76561198806296445,0
28964,76561198096291102,0
28965,76561198842283812,0
28966,76561198158822499,0
28967,76561198163772758,0
28968,76561198091702273,0
28969,76561198081852878,0
28970,76561198044101387,0
28971,76561198301602938,0
28972,76561198073070229,0
28973,76561198040780818,1
28974,76561197978468016,0
28975,76561197962057166,0
28976,76561198060738452,1
28977,76561197962387557,0
28978,76561198063153728,0
28979,76561198046392455,0
28980,76561197997458721,0
28981,76561198390572085,0
28982,76561198169230327,0
28983,76561198024800603,0
28984,76561198119753344,0
28985,76561198045015716,0
28986,76561198024416414,0
28987,76561198321392344,0
28988,76561198071755896,0
28989,76561198395201101,0
28990,76561197966287070,0
28991,76561198034570222,0
28992,76561198001372304,0
28993,76561198137532710,0
28994,76561198298609672,0
28995,76561199127605456,0
28996,76561197980663095,0
28997,76561198017345244,0
28998,76561198835941404,0
28999,76561197960652018,1
29000,76561198046596881,0
29001,76561197995898559,0
29002,76561197995986163,0
29003,76561198070494063,0
29004,76561198084962426,0
29005,76561198146170115,0
29006,76561198135339532,0
29007,76561198047388810,0
29008,76561198855023605,0
29009,76561198511410256,0
29010,76561198055723453,0
29011,76561198060715563,0
29012,76561198245736858,0
29013,76561198377508226,1
29014,76561198020805292,0
29015,76561197986153241,0
29016,76561198111878461,0
29017,76561197988403982,1
29018,76561198012942280,0
29019,76561198121687689,0
29020,76561198136861167,0
29021,76561198062548333,0
29022,76561198015754975,0
29023,76561198072543840,0
29024,76561197972077473,0
29025,76561197961553011,0
29026,76561198154416092,0
29027,76561198339961859,0
29028,76561197961598509,0
29029,76561198052745372,0
29030,76561197975117470,0
29031,76561198107925430,0
29032,76561198012006206,0
29033,76561198073137058,0
29034,76561197960805412,0
29035,76561198074504160,0
29036,76561198986837886,0
29037,76561198243883030,0
29038,76561197993355691,0
29039,76561198254436619,1
29040,76561198168180165,0
29041,76561198052349590,0
29042,76561198334419897,0
29043,76561198102912587,0
29044,76561198161418357,0
29045,76561198141623202,0
29046,76561197989791380,0
29047,76561198086525163,0
29048,76561197978819672,0
29049,76561198068691431,0
29050,76561198052327099,0
29051,76561198018546523,0
29052,76561198089044120,0
29053,76561198325616293,0
29054,76561198167429114,0
29055,76561197960381373,0
29056,76561197997892617,0
29057,76561197998913939,0
29058,76561198046765029,0
29059,76561198015022237,0
29060,76561198037910709,0
29061,76561198136594871,0
29062,76561198017766322,0
29063,76561198212370387,0
29064,76561197991549596,0
29065,76561198098522204,0
29066,76561198044375435,0
29067,76561197981069619,0
29068,76561198138341245,0
29069,76561198000856919,0
29070,76561198034821134,0
29071,76561198243326862,0
29072,76561198190243094,0
29073,76561198002873620,0
29074,76561197970665450,0
29075,76561198132200529,0
29076,76561198125329790,0
29077,76561197970537151,0
29078,76561198065083431,0
29079,76561198188385175,0
29080,76561199097769674,0
29081,76561198047513826,0
29082,76561198025070595,0
29083,76561197996466388,0
29084,76561197982119580,0
29085,76561198858082301,0
29086,76561198040113607,0
29087,76561198930730472,0
29088,76561198107992360,0
29089,76561198288791978,0
29090,76561198021778133,0
29091,76561198122640568,0
29092,76561197978848662,0
29093,76561197967551341,0
29094,76561198149370367,0
29095,76561198042522139,0
29096,76561198055597902,0
29097,76561197962057166,0
29098,76561198903196824,0
29099,76561198873579256,0
29100,76561198004685108,0
29101,76561198072903953,0
29102,76561198007613925,0
29103,76561198831114751,0
29104,76561198081464387,0
29105,76561198028689024,0
29106,76561197998887392,0
29107,76561197998350941,0
29108,76561198345229528,0
29109,76561198847030879,0
29110,76561198247520560,0
29111,76561198881879368,1
29112,76561197960719055,0
29113,76561198016211623,0
29114,76561198057065007,0
29115,76561199194460775,0
29116,76561198072270384,0
29117,76561197974605835,0
29118,76561198090135791,0
29119,76561198298532687,0
29120,76561198152282723,0
29121,76561198043384602,1
29122,76561198119371920,0
29123,76561197993921847,0
29124,76561198111492601,0
29125,76561198052384642,0
29126,76561198006062711,0
29127,76561198262544896,0
29128,76561198153112319,0
29129,76561198293570449,0
29130,76561198130595332,0
29131,76561198159024398,0
29132,76561198084345109,0
29133,76561198167451440,0
29134,76561198085182754,0
29135,76561198074689396,0
29136,76561198059880850,0
29137,76561198146146315,0
29138,76561199365732332,0
29139,76561198103011218,0
29140,76561198346398645,0
29141,76561198057388948,0
29142,76561197970167130,1
29143,76561198022117871,0
29144,76561198192816841,0
29145,76561198012199749,0
29146,76561197996738240,0
29147,76561198139387394,0
29148,76561197987022046,0
29149,76561198053432091,0
29150,76561198018803067,0
29151,76561198070782428,0
29152,76561197988724174,0
29153,76561197980231438,0
29154,76561197986388198,0
29155,76561198137092098,0
29156,76561198123407375,0
29157,76561197976064679,0
29158,76561198048827877,0
29159,76561198084719838,0
29160,76561198221154800,0
29161,76561197982657314,0
29162,76561198201110739,1
29163,76561198137712992,0
29164,76561198967401453,0
29165,76561198838000668,0
29166,76561198180237937,0
29167,76561198319232114,0
29168,76561198119201282,0
29169,76561198111511006,0
29170,76561197981485031,0
29171,76561198046709320,0
29172,76561198046948776,0
29173,76561198053369632,0
29174,76561198071549793,0
29175,76561198341444362,0
29176,76561198030732541,0
29177,76561198002056272,0
29178,76561198004452021,0
29179,76561198084348075,0
29180,76561197963115418,0
29181,76561198039358607,0
29182,76561199003322691,0
29183,76561198343110953,0
29184,76561198056394004,0
29185,76561198261674262,0
29186,76561198061515792,0
29187,76561198020178984,0
29188,76561198840725265,0
29189,76561198255609361,1
29190,76561197969950142,0
29191,76561198075564119,0
29192,76561198095560591,0
29193,76561198838777611,0
29194,76561199155801104,0
29195,76561198271891950,0
29196,76561198223257680,0
29197,76561198055246954,0
29198,76561198142559962,0
29199,76561198154506408,0
29200,76561197978511212,0
29201,76561198054411123,0
29202,76561197992891014,0
29203,76561197964926339,0
29204,76561198217700121,0
29205,76561198007084802,0
29206,76561197985999328,0
29207,76561198102967415,0
29208,76561198100585217,0
29209,76561198118295957,0
29210,76561198176169179,0
29211,76561198147220540,1
29212,76561198159845871,0
29213,76561198269359594,0
29214,76561198289381370,0
29215,76561198112517088,0
29216,76561197980565344,0
29217,76561198199388295,0
29218,76561197970158746,0
29219,76561198168024396,0
29220,76561198218199647,0
29221,76561198125758980,0
29222,76561198122164767,0
29223,76561198095717607,0
29224,76561198128560070,0
29225,76561197995643748,0
29226,76561198150155660,0
29227,76561198169069344,0
29228,76561198053519888,0
29229,76561198289925661,0
29230,76561197989715033,0
29231,76561198108277847,0
29232,76561199132206666,0
29233,76561198170268499,0
29234,76561197991781545,0
29235,76561199110338170,0
29236,76561198081698082,0
29237,76561197999553091,0
29238,76561198367624418,0
29239,76561198069764660,0
29240,76561198062044124,0
29241,76561198039607260,0
29242,76561197994864584,0
29243,76561198159345083,0
29244,76561198010730297,0
29245,76561197998516019,0
29246,76561198213422797,0
29247,76561198038832584,0
29248,76561198884996107,0
29249,76561199211935944,0
29250,76561198026024548,0
29251,76561199088204466,0
29252,76561198102052297,0
29253,76561198298674250,0
29254,76561198047419491,0
29255,76561198180325727,1
29256,76561198340036391,0
29257,76561199107855294,0
29258,76561198153276525,0
29259,76561198294029134,0
29260,76561198372971374,0
29261,76561197969071161,0
29262,76561198044018875,0
29263,76561199149375154,0
29264,76561198060740775,0
29265,76561198064973442,0
29266,76561198034830626,0
29267,76561197960285159,0
29268,76561198071821997,1
29269,76561198308255619,0
29270,76561198008468698,0
29271,76561198069712770,0
29272,76561198043924928,0
29273,76561198211402464,0
29274,76561198977645089,0
29275,76561198007734451,0
29276,76561198046521554,0
29277,76561198068034244,0
29278,76561198001089278,0
29279,76561198279107345,0
29280,76561198882053267,0
29281,76561199348908876,0
29282,76561198026379374,0
29283,76561198273356099,0
29284,76561198218318565,0
29285,76561198049393224,0
29286,76561198268379332,0
29287,76561198142768260,0
29288,76561198176659747,0
29289,76561198022007043,0
29290,76561198345109017,0
29291,76561198809322603,0
29292,76561198112218882,0
29293,76561197982259395,0
29294,76561198241732036,0
29295,76561198881138244,0
29296,76561198017600892,0
29297,76561198040036148,0
29298,76561199036046554,0
29299,76561197986097560,0
29300,76561198032386633,0
29301,76561198442805423,0
29302,76561198082243030,0
29303,76561198203795352,0
29304,76561198295957031,0
29305,76561198048878716,0
29306,76561198178157407,0
29307,76561197988662802,0
29308,76561198050648464,0
29309,76561197993616122,0
29310,76561197997174411,0
29311,76561198273448772,0
29312,76561198237902796,0
29313,76561198202959886,0
29314,76561197992458789,0
29315,76561198005283165,0
29316,76561198349507112,0
29317,76561198378599987,0
29318,76561198181802463,0
29319,76561198256357102,0
29320,76561197968894506,0
29321,76561198079310455,0
29322,76561198122450272,0
29323,76561198079318458,0
29324,76561197979140295,0
29325,76561197984110140,0
29326,76561197999650186,0
29327,76561198875364478,0
29328,76561198014211735,0
29329,76561198196423077,0
29330,76561198972489718,0
29331,76561198017008466,0
29332,76561198101914578,0
29333,76561198000766294,0
29334,76561198082814846,0
29335,76561197995585964,0
29336,76561198077825979,0
29337,76561198026943595,0
29338,76561198074260344,0
29339,76561198438319055,0
29340,76561198017589588,0
29341,76561197966360445,0
29342,76561198202873504,0
29343,76561198104471261,0
29344,76561198014282811,0
29345,76561198253341745,0
29346,76561198268875194,0
29347,76561197962148375,0
29348,76561198031778775,0
29349,76561197977154386,0
29350,76561198252438802,1
29351,76561198242312548,0
29352,76561197994533265,0
29353,76561198039579674,0
29354,76561198396254805,0
29355,76561197995876622,0
29356,76561198165195138,0
29357,76561198018529881,0
29358,76561198284576855,0
29359,76561197960285159,0
29360,76561198167745726,0
29361,76561198227090872,0
29362,76561198997359438,0
29363,76561197986164570,0
29364,76561199040279594,0
29365,76561198032943938,0
29366,76561198068067827,0
29367,76561197999218586,0
29368,76561198049722399,0
29369,76561199034303734,0
29370,76561199225641490,0
29371,76561198045832144,0
29372,76561198059900082,0
29373,76561198036588564,0
29374,76561198020278329,0
29375,76561198255494326,0
29376,76561198374369970,0
29377,76561198072375016,0
29378,76561198183795950,0
29379,76561198440938279,0
29380,76561198248583764,0
29381,76561199044866670,0
29382,76561198135892535,0
29383,76561197988872062,0
29384,76561197986487291,0
29385,76561198139317381,0
29386,76561198021035715,0
29387,76561198140528261,0
29388,76561198096900690,0
29389,76561198047396909,0
29390,76561198050549673,0
29391,76561197984125330,1
29392,76561198253622204,0
29393,76561198274280309,0
29394,76561197983674893,0
29395,76561198816256217,0
29396,76561198360351829,0
29397,76561198049323823,0
29398,76561198956201056,0
29399,76561198077247001,0
29400,76561198116882681,0
29401,76561197964585673,1
29402,76561197996084523,0
29403,76561197973307770,0
29404,76561197980717634,0
29405,76561198023609628,0
29406,76561198082427316,0
29407,76561198018187942,0
29408,76561197977984747,0
29409,76561197983893317,1
29410,76561199180611786,0
29411,76561198032575080,0
29412,76561197998084737,0
29413,76561198818084554,0
29414,76561198052520585,0
29415,76561198214933972,0
29416,76561198108875162,0
29417,76561198077819414,0
29418,76561197985652987,0
29419,76561198051921231,0
29420,76561198802429791,0
29421,76561198016172459,0
29422,76561198082389892,0
29423,76561198119212292,0
29424,76561197967861969,0
29425,76561198087527344,0
29426,76561197965534717,0
29427,76561198014994668,0
29428,76561198040357101,0
29429,76561198141115934,0
29430,76561198276497458,0
29431,76561198141926862,0
29432,76561197980160076,0
29433,76561198153591192,0
29434,76561198107001240,0
29435,76561198118382668,0
29436,76561197960275319,1
29437,76561197986789560,0
29438,76561198068483234,0
29439,76561198008974338,0
29440,76561198185003786,1
29441,76561198015225305,0
29442,76561198062378509,0
29443,76561198060205366,0
29444,76561198254484533,0
29445,76561198055954143,0
29446,76561198151080316,0
29447,76561198012894327,0
29448,76561197987971791,0
29449,76561198218829845,0
29450,76561197965762817,0
29451,76561198169129761,1
29452,76561197979732104,0
29453,76561198022466884,0
29454,76561198157149209,0
29455,76561198998118386,0
29456,76561198113582369,0
29457,76561197961329960,0
29458,76561198229335824,0
29459,76561198348137192,0
29460,76561197976830130,0
29461,76561197981293318,0
29462,76561197991158578,0
29463,76561198012574614,0
29464,76561198884007859,0
29465,76561198038672839,0
29466,76561197960271868,0
29467,76561197983751940,0
29468,76561198150249122,0
29469,76561198363482391,0
29470,76561197998275550,0
29471,76561198316673093,0
29472,76561198177733190,0
29473,76561197990065800,0
29474,76561198053154069,0
29475,76561198058118502,0
29476,76561198051132306,0
29477,76561198428005426,0
29478,76561198816264433,0
29479,76561198108666496,0
29480,76561198133677927,0
29481,76561198088740864,0
29482,76561198335800502,0
29483,76561197988269789,0
29484,76561197988127848,0
29485,76561197998399955,0
29486,76561197996517459,0
29487,76561198170894725,0
29488,76561198208953717,0
29489,76561198091520824,0
29490,76561198114967627,0
29491,76561198322945607,0
29492,76561198035516694,0
29493,76561198002822240,0
29494,76561198365052207,1
29495,76561199069956589,0
29496,76561197979779254,0
29497,76561198005601430,0
29498,76561198800760344,0
29499,76561198113095131,0
29500,76561198330437196,0
29501,76561198414703839,0
29502,76561198032315499,0
29503,76561198049075867,0
29504,76561198262907897,0
29505,76561198268984359,0
29506,76561198850540379,0
29507,76561198139061918,0
29508,76561198017018923,0
29509,76561198016153390,0
29510,76561198385946662,0
29511,76561198098538335,0
29512,76561197962719077,0
29513,76561198114342667,0
29514,76561197976498814,0
29515,76561198200820621,0
29516,76561198004342010,0
29517,76561198212526160,0
29518,76561198133838251,0
29519,76561198071623152,0
29520,76561198273266880,0
29521,76561197960531428,0
29522,76561198328031249,0
29523,76561198039532574,0
29524,76561198017757601,0
29525,76561198314788177,1
29526,76561197987019570,1
29527,76561197976543527,0
29528,76561198095303589,0
29529,76561198196568363,0
29530,76561198045787329,0
29531,76561198126637699,0
29532,76561198031167909,0
29533,76561197995168269,0
29534,76561198017671061,1
29535,76561198179818493,0
29536,76561198136494489,0
29537,76561198144563521,0
29538,76561198018577226,0
29539,76561198025238890,0
29540,76561197978928653,1
29541,76561197994477220,0
29542,76561198173672485,0
29543,76561198216933852,0
29544,76561198073682084,0
29545,76561198008239083,0
29546,76561197999225096,0
29547,76561198012377838,0
29548,76561198315896681,0
29549,76561198031077370,0
29550,76561198040855327,0
29551,76561199174651513,0
29552,76561197993456148,0
29553,76561198360661903,0
29554,76561198392887068,0
29555,76561198168942894,0
29556,76561198040377360,0
29557,76561198080572021,0
29558,76561198345771650,0
29559,76561198025394476,0
29560,76561198080431247,0
29561,76561198079182413,0
29562,76561198029118280,0
29563,76561198382062800,0
29564,76561198019904828,0
29565,76561198057875694,0
29566,76561198299882639,0
29567,76561198014108060,0
29568,76561197980842261,0
29569,76561198000130175,0
29570,76561198072865923,0
29571,76561198339397424,0
29572,76561198186531255,0
29573,76561198005086260,0
29574,76561198375365581,0
29575,76561198825820646,0
29576,76561197979490473,0
29577,76561198973020300,0
29578,76561198186548237,0
29579,76561198240903800,0
29580,76561199011689111,0
29581,76561199036274868,0
29582,76561198190311290,0
29583,76561197963267257,0
29584,76561198326107448,0
29585,76561197969251300,0
29586,76561197960417713,0
29587,76561198256985246,0
29588,76561198180813822,0
29589,76561198056900783,0
29590,76561199094437076,0
29591,76561198025366569,1
29592,76561198165165354,0
29593,76561198306982264,0
29594,76561198298352264,0
29595,76561198197773178,0
29596,76561198308556053,0
29597,76561197978510603,0
29598,76561197998113657,0
29599,76561198450310783,0
29600,76561198799096067,1
29601,76561198171155661,0
29602,76561198120210869,0
29603,76561197995194689,1
29604,76561198057002942,0
29605,76561198143377734,0
29606,76561198197596131,0
29607,76561197999765570,0
29608,76561198007946499,0
29609,76561197970205360,0
29610,76561197971226195,0
29611,76561198086704589,0
29612,76561197978044298,0
29613,76561199067717825,0
29614,76561198155288700,0
29615,76561198013382332,0
29616,76561198800446470,0
29617,76561198042167127,0
29618,76561198954468230,0
29619,76561198031939408,0
29620,76561197985505520,0
29621,76561197981776754,0
29622,76561198119226659,0
29623,76561198153138248,0
29624,76561198205182532,0
29625,76561198081865323,0
29626,76561199202484277,0
29627,76561198247701374,0
29628,76561198861407846,0
29629,76561198099156086,0
29630,76561198096530086,0
29631,76561197974344307,0
29632,76561198083894981,0
29633,76561198131845508,0
29634,76561199012691369,0
29635,76561198009970116,0
29636,76561198170849101,0
29637,76561198012928569,0
29638,76561199114082896,0
29639,76561197964272320,0
29640,76561198358631788,0
29641,76561198111508010,0
29642,76561198001114633,0
29643,76561197977091474,0
29644,76561198452582474,0
29645,76561198187854843,0
29646,76561198989045542,0
29647,76561198029375740,0
29648,76561198025754963,0
29649,76561198126350104,0
29650,76561198084670985,0
29651,76561198204706293,0
29652,76561198115210030,0
29653,76561199130376404,0
29654,76561199064691369,0
29655,76561198031573426,0
29656,76561198021657972,0
29657,76561198026751426,0
29658,76561198058681088,0
29659,76561197995610951,0
29660,76561198035583435,0
29661,76561198166490601,0
29662,76561198023138828,0
29663,76561197993434220,0
29664,76561199235293911,0
29665,76561198036122276,0
29666,76561198119400905,0
29667,76561197986901512,0
29668,76561198065559197,0
29669,76561197961595033,0
29670,76561198055610115,0
29671,76561198015477565,0
29672,76561198439520830,0
29673,76561198062542189,0
29674,76561198317499138,0
29675,76561198072994551,0
29676,76561198405911907,0
29677,76561198072289146,0
29678,76561198286507251,0
29679,76561198280554091,0
29680,76561198063147185,0
29681,76561198013633961,0
29682,76561198067923959,0
29683,76561198015513086,0
29684,76561198109804214,0
29685,76561198035375869,0
29686,76561198068240437,0
29687,76561198981820947,0
29688,76561198005641657,0
29689,76561198115491879,0
29690,76561199001327134,0
29691,76561198108029490,0
29692,76561197978815176,0
29693,76561198071212111,0
29694,76561198310278419,0
29695,76561197995295905,0
29696,76561197961482697,0
29697,76561197974742717,0
29698,76561199471918717,0
29699,76561198024340943,0
29700,76561198051340072,0
29701,76561197970669342,0
29702,76561198276455069,0
29703,76561198152698669,0
29704,76561197988421754,0
29705,76561198069647430,0
29706,76561198121401879,1
29707,76561198084004460,0
29708,76561198082881297,0
29709,76561198254981337,0
29710,76561198430698590,0
29711,76561198274881004,0
29712,76561198149900088,0
29713,76561198048239373,0
29714,76561198044771500,0
29715,76561198142911921,0
29716,76561198193143537,0
29717,76561198119307205,0
29718,76561198239881590,0
29719,76561197984615598,0
29720,76561198135125564,0
29721,76561198849605736,0
29722,76561198136849827,0
29723,76561198020604907,0
29724,76561197972218602,0
29725,76561198121335491,0
29726,76561198055442433,0
29727,76561198024118067,0
29728,76561197983738690,0
29729,76561198263224414,0
29730,76561198068669781,0
29731,76561197979105886,0
29732,76561197998918179,0
29733,76561198059898666,0
29734,76561199071839849,0
29735,76561197996238028,0
29736,76561198033219861,0
29737,76561198032579297,0
29738,76561198180814231,0
29739,76561198214706637,0
29740,76561197995757160,0
29741,76561198151911584,0
29742,76561198333682813,0
29743,76561197978482021,0
29744,76561198058807987,0
29745,76561197995999759,0
29746,76561198001546706,0
29747,76561198020504850,0
29748,76561198197685427,0
29749,76561198091670004,0
29750,76561198164662476,0
29751,76561198056180148,0
29752,76561198065700609,0
29753,76561199576108109,0
29754,76561197972873323,0
29755,76561197998683247,0
29756,76561198125505877,0
29757,76561198000427989,0
29758,76561198076616177,0
29759,76561198166837208,0
29760,76561198933274967,0
29761,76561198004778934,0
29762,76561198305313205,0
29763,76561197972810563,0
29764,76561197988192915,0
29765,76561198169360015,0
29766,76561197997577450,0
29767,76561198145047115,0
29768,76561198216595599,0
29769,76561198291950181,0
29770,76561198065947459,0
29771,76561198027880727,0
29772,76561198221675236,0
29773,76561197987558833,0
29774,76561197981378604,0
29775,76561198342608910,0
29776,76561198160623501,0
29777,76561198000645141,0
29778,76561198113213986,0
29779,76561198044660509,0
29780,76561198050303718,0
29781,76561197999466298,0
29782,76561197978349531,0
29783,76561198115432824,0
29784,76561197997980494,0
29785,76561198372691337,0
29786,76561198287248026,0
29787,76561198011507838,0
29788,76561198275575186,0
29789,76561198350275820,0
29790,76561198045005761,0
29791,76561198185352006,0
29792,76561198042372832,1
29793,76561197971188931,0
29794,76561198047771019,0
29795,76561198171633485,0
29796,76561198246579096,0
29797,76561198300983046,0
29798,76561199029962371,0
29799,76561198903746957,0
29800,76561198016472829,0
29801,76561198805503622,0
29802,76561198108734845,0
29803,76561198095394441,0
29804,76561197979342302,0
29805,76561198153341782,0
29806,76561198812136629,0
29807,76561198019541097,0
29808,76561198289378121,0
29809,76561198022233764,0
29810,76561198392726019,0
29811,76561198032660329,0
